Step,TimeStamp,AvgEnergy,AverageEnergy_5th,AverageEnergy_95th,NoBoids,NoFoodSources,TotalFoodAvailable,Polarization,Expanse
651,39061.94,439.8501,439.8064,439.9165,25,1,449.5549,0.4956044,0.9638007
652,39121.94,439.9361,439.8951,440.003,25,1,449.5482,0.4627525,0.9241504
653,39181.94,440.0212,439.9802,440.087,25,1,449.5641,0.4818418,0.9256524
654,39241.94,440.1069,440.065,440.1731,25,1,449.567,0.4740015,1.109725
655,39301.94,440.1929,440.1515,440.2596,25,1,449.5616,0.4577624,1.011347
656,39361.94,440.2791,440.2383,440.344,25,1,449.5505,0.4315619,0.7194712
657,39421.94,440.3649,440.3244,440.431,25,1,449.5492,0.4921438,0.7451289
658,39481.94,440.4502,440.4106,440.5152,25,1,449.56,0.4658926,0.5157225
659,39541.94,440.5358,440.4969,440.5996,25,1,449.5653,0.4004123,0.8457778
660,39601.94,440.622,440.5832,440.6861,25,1,449.553,0.4455114,0.7893355
661,39661.94,440.7076,440.6684,440.7726,25,1,449.5575,0.478129,0.5157892
662,39721.94,440.7937,440.7541,440.8585,25,1,449.5492,0.4816168,0.8067354
663,39781.94,440.8793,440.8404,440.9449,25,1,449.5537,0.4859984,0.6614593
664,39841.94,440.9649,440.9253,441.0293,25,1,449.5572,0.4613361,0.9314099
665,39901.94,441.05,441.0113,441.1146,25,1,449.5756,0.46725,0.5922406
666,39961.94,441.1357,441.0959,441.1995,25,1,449.5752,0.4658882,0.9862614
667,40021.94,441.2216,441.1821,441.2855,25,1,449.5736,0.4055517,0.9306281
668,40081.94,441.3076,441.2677,441.3716,25,1,449.5668,0.4733728,0.8138891
669,40141.94,441.393,441.3535,441.4563,25,1,449.5756,0.4741018,0.8256676
670,40201.94,441.4785,441.4395,441.5407,25,1,449.5814,0.467059,0.9313374
671,40261.94,441.5641,441.5248,441.6257,25,1,449.5855,0.4570718,0.7261707
672,40321.94,441.6496,441.6094,441.7108,25,1,449.5936,0.4582472,0.6035858
673,40381.94,441.735,441.693,441.7958,25,1,449.6021,0.4734703,0.8077357
674,40441.94,441.8215,441.7805,441.882,25,1,449.5838,0.486915,0.6514595
675,40501.94,441.907,441.8681,441.9684,25,1,449.591,0.4468228,0.8861157
676,40561.94,441.9926,441.9518,442.054,25,1,449.595,0.4440865,1.000851
677,40621.94,442.0786,442.0385,442.1399,25,1,449.5898,0.4912291,0.6283592
678,40681.94,442.1642,442.1236,442.2241,25,1,449.5937,0.473104,0.924699
679,40741.94,442.2499,442.2077,442.3084,25,1,449.595,0.4494437,0.9555814
680,40801.94,442.3356,442.2934,442.3945,25,1,449.5952,0.480495,0.7574196
681,40861.94,442.4216,442.3814,442.4817,25,1,449.5906,0.4681523,0.8998957
682,40921.94,442.5076,442.4678,442.567,25,1,449.5839,0.4860113,0.8712785
683,40981.94,442.5938,442.5503,442.653,25,1,449.5736,0.4845417,1.00971
684,41041.94,442.6795,442.6367,442.7375,25,1,449.5752,0.4658792,0.6093579
685,41101.94,442.765,442.7223,442.8225,25,1,449.5821,0.4329639,0.6330009
686,41161.94,442.8509,442.8075,442.9086,25,1,449.579,0.4546888,0.896856
687,41221.94,442.9369,442.895,442.9942,25,1,449.5727,0.4870435,0.496677
688,41281.94,443.0224,442.9829,443.0804,25,1,449.5793,0.4768485,0.6893378
689,41341.94,443.1079,443.0686,443.1649,25,1,449.5862,0.4788603,0.6598836
690,41401.94,443.1937,443.1545,443.2506,25,1,449.5843,0.4988488,0.7477077
691,41461.94,443.2793,443.2419,443.3359,25,1,449.588,0.4734417,0.8609188
692,41521.94,443.365,443.327,443.4211,25,1,449.5909,0.4747698,0.9509705
693,41581.94,443.4507,443.413,443.5068,25,1,449.5907,0.4302849,0.8333456
694,41641.94,443.5365,443.4976,443.5917,25,1,449.5918,0.4848565,0.9586961
695,41701.94,443.6218,443.5832,443.6758,25,1,449.6027,0.4199058,0.9968593
696,41761.94,443.7079,443.6686,443.7633,25,1,449.5932,0.4887862,0.6010495
697,41821.94,443.7934,443.7537,443.851,25,1,449.6005,0.4456478,0.822482
698,41881.94,443.8783,443.8389,443.9348,25,1,449.6227,0.4739439,1.086644
699,41941.94,443.9632,443.9237,444.019,25,1,449.6438,0.4641755,0.7125997
700,42001.94,444.0489,444.0084,444.1056,25,1,449.6452,0.4864249,0.7995338
701,42061.94,444.1345,444.0951,444.1904,25,1,449.6499,0.4120316,0.8720905
702,42121.94,444.2203,444.1805,444.2769,25,1,449.6493,0.47551,0.8047104
703,42181.94,444.3073,444.2662,444.3648,25,1,449.6179,0.4925983,0.6127679
704,42241.94,444.3929,444.3521,444.4494,25,1,449.6211,0.4524635,0.8066353
705,42301.94,444.4784,444.4368,444.5357,25,1,449.6277,0.4875059,0.463904
706,42361.94,444.5639,444.522,444.6199,25,1,449.6355,0.4766954,0.9908841
707,42421.94,444.6489,444.6079,444.7053,25,1,449.654,0.4277526,0.5279207
708,42481.94,444.7349,444.6942,444.7922,25,1,449.6476,0.4954063,0.7105219
709,42541.94,444.8208,444.7811,444.8769,25,1,449.6457,0.4968235,0.5859996
710,42601.94,444.9061,444.8676,444.9614,25,1,449.657,0.4581286,0.8959583
711,42661.94,444.992,444.9532,445.0446,25,1,449.653,0.4477405,0.8140141
712,42721.94,445.078,445.0399,445.1308,25,1,449.6465,0.4923633,0.8488821
713,42781.94,445.1632,445.1249,445.2166,25,1,449.66,0.4794407,0.7334587
714,42841.94,445.2493,445.2101,445.3026,25,1,449.6519,0.4951266,0.7410967
715,42901.94,445.3351,445.2967,445.3872,25,1,449.6513,0.4929641,0.9180677
716,42961.94,445.4212,445.3827,445.4751,25,1,449.643,0.3997283,0.7400625
717,43021.94,445.507,445.4678,445.562,25,1,449.6423,0.4396724,0.8849458
718,43081.94,445.5924,445.5519,445.6482,25,1,449.6523,0.4818996,0.4607949
719,43141.95,445.6783,445.6368,445.7353,25,1,449.6477,0.4845767,1.096813
720,43201.95,445.7632,445.7211,445.82,25,1,449.6688,0.4520815,0.9155903
721,43261.95,445.8494,445.8078,445.9061,25,1,449.6596,0.4400251,0.9965683
722,43321.94,445.935,445.8926,445.9936,25,1,449.664,0.468478,0.6660187
723,43381.94,446.0207,445.9768,446.0804,25,1,449.6646,0.4451982,0.8701355
724,43441.94,446.1063,446.0601,446.1656,25,1,449.6682,0.4657097,0.4963642
725,43501.95,446.1922,446.1447,446.2523,25,1,449.6659,0.4829448,0.4339173
726,43561.95,446.2784,446.2304,446.3375,25,1,449.6538,0.4792413,0.6470909
727,43621.95,446.364,446.3177,446.4199,25,1,449.6588,0.4939272,0.6375422
728,43681.94,446.4498,446.4038,446.5077,25,1,449.6581,0.4188964,0.9876933
729,43741.94,446.5355,446.4887,446.5927,25,1,449.6586,0.4805416,0.6825284
730,43801.94,446.6212,446.5743,446.6788,25,1,449.6622,0.4700888,0.8499178
731,43861.95,446.7067,446.6597,446.7635,25,1,449.6672,0.4319133,0.8841711
732,43921.95,446.792,446.7444,446.8482,25,1,449.6786,0.4476358,0.719242
733,43981.95,446.8781,446.8299,446.9346,25,1,449.6702,0.4707366,0.6428699
734,44041.94,446.9642,446.917,447.0211,25,1,449.6616,0.469071,0.3535103
735,44101.94,447.0503,447.0023,447.109,25,1,449.6538,0.4302279,0.6294264
736,44161.94,447.1358,447.0898,447.1927,25,1,449.6604,0.4203233,0.6379368
