Step,TimeStamp,AvgEnergy,NoBoids,NoFoodSources,TotalFoodAvailable,Polarization,Expanse
844,50642.04,456.3845,25,1,450.0047,0.4431604,0.822215
845,50702.04,456.4703,25,1,450.0047,0.4676311,0.7408417
846,50762.04,456.5561,25,1,450.0047,0.4694459,0.9351287
847,50822.04,456.6418,25,1,450.0047,0.4935062,0.7919729
848,50882.04,456.7276,25,1,450.0047,0.4795375,0.8998391
849,50942.04,456.8134,25,1,450.0047,0.4403041,0.9788616
850,51002.04,456.8991,25,1,450.0047,0.4491578,0.8180678
851,51062.04,456.9849,25,1,450.0047,0.4395299,0.9667442
852,51122.04,457.0706,25,1,450.0047,0.4836518,0.7970221
853,51182.04,457.1564,25,1,450.0047,0.477477,0.9786167
854,51242.04,457.2422,25,1,450.0047,0.4721956,0.8019286
855,51302.04,457.3279,25,1,450.0047,0.4786888,0.7261233
856,51362.04,457.4137,25,1,450.0047,0.458469,0.7723901
857,51422.04,457.4995,25,1,450.0047,0.4357797,1.068087
858,51482.04,457.5852,25,1,450.0047,0.468365,0.7319194
859,51542.04,457.671,25,1,450.0047,0.4637011,0.6306285
860,51602.04,457.7567,25,1,450.0047,0.3765334,0.7277753
861,51662.04,457.8425,25,1,450.0047,0.4664422,0.8411459
862,51722.04,457.9283,25,1,450.0047,0.46606,0.8177103
863,51782.04,458.014,25,1,450.0047,0.4887107,0.7318028
864,51842.04,458.0998,25,1,450.0047,0.4482595,1.132502
865,51902.04,458.1856,25,1,450.0047,0.4885062,0.9211049
866,51962.04,458.2713,25,1,450.0047,0.4315623,0.6962945
867,52022.04,458.3571,25,1,450.0047,0.4458816,0.7957615
868,52082.04,458.4429,25,1,450.0047,0.4776657,0.8962944
869,52142.04,458.5286,25,1,450.0047,0.4715564,0.895816
870,52202.04,458.6144,25,1,450.0047,0.4734927,0.6570893
871,52262.04,458.7002,25,1,450.0047,0.4863748,0.9152783
872,52322.04,458.7859,25,1,450.0047,0.4880985,0.7425296
873,52382.04,458.8717,25,1,450.0047,0.4512366,0.7963322
874,52442.04,458.9575,25,1,450.0047,0.4746677,0.6020602
875,52502.04,459.0432,25,1,450.0047,0.455522,0.7974885
876,52562.04,459.129,25,1,450.0047,0.4493243,0.8646051
877,52622.04,459.2148,25,1,450.0047,0.4846185,0.7931831
878,52682.04,459.3005,25,1,450.0047,0.481455,0.8250824
879,52742.04,459.3863,25,1,450.0047,0.4469927,0.7701023
880,52802.04,459.472,25,1,450.0047,0.4487802,0.8513423
881,52862.04,459.5578,25,1,450.0047,0.4447296,0.751701
882,52922.04,459.6436,25,1,450.0047,0.4865853,0.7825636
883,52982.04,459.7293,25,1,450.0047,0.4886311,1.070831
884,53042.04,459.8151,25,1,450.0047,0.4868498,0.6490456
885,53102.04,459.9008,25,1,450.0047,0.4713154,0.98328
886,53162.04,459.9866,25,1,450.0047,0.4870282,1.091469
887,53222.04,460.0724,25,1,450.0047,0.4750622,0.8212444
888,53282.04,460.1581,25,1,450.0047,0.4470801,0.7239086
889,53342.04,460.2439,25,1,450.0047,0.480886,0.8769426
890,53402.04,460.3297,25,1,450.0047,0.4360264,0.8573014
891,53462.04,460.4154,25,1,450.0047,0.4558897,0.8551632
892,53522.04,460.5012,25,1,450.0047,0.4213805,0.8122429
893,53582.04,460.587,25,1,450.0047,0.497252,0.8752695
894,53642.04,460.6727,25,1,450.0047,0.4883443,0.8340755
895,53702.04,460.7585,25,1,450.0047,0.490082,0.609661
896,53762.04,460.8443,25,1,450.0047,0.4781559,0.6643077
897,53822.04,460.93,25,1,450.0047,0.46101,0.8653473
898,53882.04,461.0158,25,1,450.0047,0.4271267,0.6597597
899,53942.04,461.1016,25,1,450.0047,0.4608867,1.07147
900,54002.04,461.1873,25,1,450.0047,0.3688869,0.9455141
901,54062.04,461.2731,25,1,450.0047,0.4635482,0.8480576
902,54122.04,461.3588,25,1,450.0047,0.4973996,0.8329418
903,54182.04,461.4446,25,1,450.0047,0.4270916,1.028362
904,54242.04,461.5304,25,1,450.0047,0.4530587,0.7163303
905,54302.04,461.6161,25,1,450.0047,0.4786918,0.9467457
906,54362.04,461.7019,25,1,450.0047,0.436321,0.71255
907,54422.04,461.7877,25,1,450.0047,0.4639879,0.874957
908,54485.08,461.8734,25,1,450.0047,0.4759059,0.6426855
909,54547.14,461.9592,25,1,450.0047,0.4716624,0.7194059
910,54607.14,462.045,25,1,450.0047,0.468554,0.7384019
911,54667.14,462.1307,25,1,450.0047,0.4752106,0.7998623
912,54727.14,462.2165,25,1,450.0047,0.4525961,0.8303673
913,54787.14,462.3022,25,1,450.0047,0.4532114,0.9257058
914,54847.14,462.388,25,1,450.0047,0.4685066,0.7862422
915,54907.14,462.4738,25,1,450.0047,0.4360292,0.4859139
916,54967.14,462.5595,25,1,450.0047,0.4756412,0.7420111
917,55027.14,462.6453,25,1,450.0047,0.4841269,1.054024
918,55087.14,462.731,25,1,450.0047,0.4690138,0.83852
919,55147.14,462.8168,25,1,450.0047,0.4766811,0.9953313
920,55207.14,462.9026,25,1,450.0047,0.4599081,0.8784297
921,55267.14,462.9883,25,1,450.0047,0.3670681,0.8155022
922,55327.14,463.0741,25,1,450.0047,0.4358682,0.7418464
923,55387.14,463.1599,25,1,450.0047,0.4517047,0.9601438
924,55447.14,463.2456,25,1,450.0047,0.463699,1.111757
925,55507.14,463.3314,25,1,450.0047,0.438073,0.614787
926,55567.14,463.4172,25,1,450.0047,0.4828318,0.8874594
927,55627.14,463.5029,25,1,450.0047,0.4757743,0.7632918
928,55687.14,463.5887,25,1,450.0047,0.4945073,0.7661958
929,55747.14,463.6745,25,1,450.0047,0.4159988,0.7114473
930,55807.14,463.7602,25,1,450.0047,0.472658,0.8362188
931,55867.14,463.846,25,1,450.0047,0.4785698,0.8346443
932,55927.14,463.9318,25,1,450.0047,0.4492421,0.7506586
933,55987.14,464.0175,25,1,450.0047,0.4941661,0.4423609
934,56047.14,464.1033,25,1,450.0047,0.474329,0.7355379
935,56107.14,464.1891,25,1,450.0047,0.4896066,0.46205
936,56167.14,464.2748,25,1,450.0047,0.436077,0.8540069
937,56227.14,464.3606,25,1,450.0047,0.4759956,0.6859239
938,56287.14,464.4464,25,1,450.0047,0.4066434,0.8979632
939,56347.14,464.5321,25,1,450.0047,0.4617348,0.6776355
940,56407.14,464.6179,25,1,450.0047,0.4468624,0.752192
941,56467.14,464.7036,25,1,450.0047,0.4560697,0.6477143
942,56527.14,464.7894,25,1,450.0047,0.4415046,0.9689612
943,56587.14,464.8752,25,1,450.0047,0.4845155,0.7296073
944,56647.14,464.9609,25,1,450.0047,0.4724086,1.094511
945,56707.14,465.0467,25,1,450.0047,0.4564959,0.5221729
946,56767.14,465.1324,25,1,450.0047,0.4231205,1.14898
947,56827.14,465.2182,25,1,450.0047,0.480974,0.5401846
948,56887.14,465.304,25,1,450.0047,0.4600717,0.874352
949,56947.14,465.3897,25,1,450.0047,0.3984312,0.9681023
950,57007.14,465.4755,25,1,450.0047,0.4861947,1.037317
951,57067.14,465.5613,25,1,450.0047,0.4913749,0.6972558
952,57127.14,465.647,25,1,450.0047,0.4656813,0.6377454
953,57187.14,465.7328,25,1,450.0047,0.4646559,0.8933899
954,57247.14,465.8186,25,1,450.0047,0.4222453,1.015521
955,57307.14,465.9043,25,1,450.0047,0.4400946,0.8927846
956,57367.14,465.9901,25,1,450.0047,0.4439853,0.7932769
957,57427.14,466.0759,25,1,450.0047,0.4694241,1.024115
958,57487.14,466.1616,25,1,450.0047,0.4974167,0.7931644
959,57547.14,466.2474,25,1,450.0047,0.4821581,0.8285024
960,57607.14,466.3332,25,1,450.0047,0.4628877,1.043411
961,57667.14,466.4189,25,1,450.0047,0.4572114,0.891024
962,57727.14,466.5047,25,1,450.0047,0.4146155,0.8550285
963,57787.14,466.5904,25,1,450.0047,0.4853792,0.9149132
964,57847.14,466.6762,25,1,450.0047,0.4425819,0.7246851
965,57907.14,466.762,25,1,450.0047,0.4916831,0.845713
966,57967.14,466.8477,25,1,450.0047,0.4428972,0.759058
967,58027.14,466.9335,25,1,450.0047,0.4352602,0.8890437
968,58087.14,467.0193,25,1,450.0047,0.4924506,0.6428852
969,58147.14,467.105,25,1,450.0047,0.4046911,0.6662906
970,58207.14,467.1908,25,1,450.0047,0.4689253,0.7986894
971,58267.14,467.2766,25,1,450.0047,0.4428133,0.9528422
972,58327.14,467.3623,25,1,450.0047,0.490133,0.7452943
973,58387.14,467.4481,25,1,450.0047,0.4551318,0.7812121
974,58447.14,467.5338,25,1,450.0047,0.4779217,0.6875292
975,58507.14,467.6196,25,1,450.0047,0.4595307,0.9376093
976,58567.14,467.7054,25,1,450.0047,0.4811653,0.8828743
977,58627.14,467.7911,25,1,450.0047,0.4036099,0.6470873
978,58687.14,467.8769,25,1,450.0047,0.4928231,0.9539441
979,58747.14,467.9626,25,1,450.0047,0.4385622,0.6878643
980,58807.14,468.0484,25,1,450.0047,0.4293105,0.7483661
981,58867.14,468.1342,25,1,450.0047,0.4370745,0.8205353
982,58927.14,468.2199,25,1,450.0047,0.4803824,0.5521358
983,58987.14,468.3057,25,1,450.0047,0.4497395,1.129663
984,59047.14,468.3915,25,1,450.0047,0.4656813,0.7862072
985,59107.14,468.4772,25,1,450.0047,0.4971628,0.8402289
986,59167.14,468.563,25,1,450.0047,0.4746575,0.7129896
987,59227.14,468.6488,25,1,450.0047,0.4853857,0.8131927
988,59287.14,468.7345,25,1,450.0047,0.4912286,1.161384
989,59347.14,468.8203,25,1,450.0047,0.4445337,0.955294
990,59407.14,468.9061,25,1,450.0047,0.4885427,0.7633642
991,59467.14,468.9918,25,1,450.0047,0.4256699,0.782157
992,59527.14,469.0776,25,1,450.0047,0.4746566,0.9976633
993,59587.14,469.1634,25,1,450.0047,0.4884419,0.5520011
994,59647.14,469.2491,25,1,450.0047,0.4504865,1.062076
995,59707.14,469.3349,25,1,450.0047,0.4897754,0.6378407
996,59767.14,469.4207,25,1,450.0047,0.4619276,0.778114
997,59827.14,469.5064,25,1,450.0047,0.4894058,0.9387078
998,59887.14,469.5922,25,1,450.0047,0.4620654,0.4491232
999,59947.14,469.6779,25,1,450.0047,0.4632183,0.9693133
1000,60007.14,469.7637,25,1,450.0047,0.4921123,0.6500181
1001,60067.14,469.8495,25,1,450.0047,0.4665446,0.6741185
1002,60127.14,469.9352,25,1,450.0047,0.4752541,0.5104007
1003,60187.14,470.021,25,1,450.0047,0.4030105,0.8769938
1004,60247.14,470.1068,25,1,450.0047,0.4054524,0.6565066
1005,60307.14,470.1925,25,1,450.0047,0.415903,0.7923393
1006,60367.14,470.2783,25,1,450.0047,0.4828097,0.8140183
1007,60427.14,470.364,25,1,450.0047,0.4598563,0.5670009
1008,60487.14,470.4498,25,1,450.0047,0.4883842,0.9616699
1009,60547.14,470.5356,25,1,450.0047,0.4128133,0.8615597
1010,60607.14,470.6213,25,1,450.0047,0.4923633,0.8285664
1011,60667.14,470.7071,25,1,450.0047,0.4730307,0.7613124
1012,60727.14,470.7929,25,1,450.0047,0.4708921,0.8127978
1013,60787.14,470.8786,25,1,450.0047,0.4561883,0.8997045
1014,60847.14,470.9644,25,1,450.0047,0.4232689,1.005587
1015,60907.14,471.0502,25,1,450.0047,0.4472688,1.169359
1016,60967.14,471.1359,25,1,450.0047,0.4459936,0.9132685
1017,61027.14,471.2217,25,1,450.0047,0.470329,0.569618
1018,61087.14,471.3075,25,1,450.0047,0.4776477,0.747534
1019,61147.14,471.3932,25,1,450.0047,0.4752232,0.8954128
1020,61207.14,471.479,25,1,450.0047,0.4850044,0.8257037
1021,61267.14,471.5647,25,1,450.0047,0.4680353,1.161312
1022,61327.14,471.6505,25,1,450.0047,0.4431807,0.8250145
1023,61387.14,471.7363,25,1,450.0047,0.4779477,0.605359
1024,61447.14,471.822,25,1,450.0047,0.4658785,0.7738435
1025,61507.14,471.9078,25,1,450.0047,0.418529,0.9270474
1026,61567.14,471.9936,25,1,450.0047,0.4821957,0.7980584
1027,61627.14,472.0793,25,1,450.0047,0.4942278,0.9377972
1028,61687.14,472.1651,25,1,450.0047,0.4927617,0.7933125
1029,61747.14,472.2509,25,1,450.0047,0.4932431,0.6782494
1030,61807.14,472.3366,25,1,450.0047,0.4983534,0.872248
