Step,TimeStamp,AvgEnergy,AverageEnergy_5th,AverageEnergy_95th,NoBoids,NoFoodSources,TotalFoodAvailable,Polarization,Expanse
659,39542,429.5722,429.5409,429.6102,25,1,723.6548,0.4548706,0.6534162
660,39602,429.6414,429.6099,429.6796,25,1,724.0695,0.4337205,1.051597
661,39662,429.7105,429.6793,429.7477,25,1,724.486,0.4598133,0.8157337
662,39722,429.7787,429.7464,429.8159,25,1,724.9252,0.4941357,0.9632078
663,39782,429.8474,429.816,429.885,25,1,725.3516,0.4796453,0.9275224
664,39842,429.917,429.8857,429.954,25,1,725.7553,0.4475698,0.4070703
665,39902,429.9867,429.955,430.0243,25,1,726.1573,0.480315,0.8058665
666,39962,430.0562,430.0238,430.0933,25,1,726.5626,0.4807373,0.8762195
667,40022,430.1255,430.0943,430.1638,25,1,726.9753,0.4944261,0.8331861
668,40082,430.1957,430.1658,430.2342,25,1,727.3651,0.4759488,0.6567534
669,40142,430.2644,430.2334,430.3015,25,1,727.7903,0.4921018,0.8577726
670,40202,430.3333,430.3023,430.3708,25,1,728.2131,0.4813133,0.4783877
671,40262,430.4021,430.3706,430.4402,25,1,728.6357,0.4656597,0.5577388
672,40322,430.4714,430.4398,430.5105,25,1,729.0487,0.4851319,0.7935549
673,40382,430.5404,430.508,430.5798,25,1,729.4681,0.4964741,0.7399524
674,40442,430.6093,430.5774,430.6484,25,1,729.8884,0.4845094,0.5886748
675,40502,430.6785,430.6468,430.7171,25,1,730.3035,0.4324871,1.074849
676,40562,430.7475,430.717,430.7873,25,1,730.7213,0.4731779,0.8608151
677,40622,430.8168,430.7855,430.8563,25,1,731.1337,0.4484701,0.9407472
678,40682,430.8858,430.8549,430.9262,25,1,731.5526,0.404765,0.8792458
679,40742,430.9546,430.9235,430.9967,25,1,731.9773,0.4793375,0.8220654
680,40802,431.0234,430.9919,431.0664,25,1,732.402,0.482533,0.8235393
681,40862,431.0924,431.0615,431.1357,25,1,732.819,0.4721142,0.5171609
682,40922,431.1614,431.1305,431.2048,25,1,733.2395,0.4778195,0.9917954
683,40982,431.2309,431.2001,431.273,25,1,733.6468,0.4510696,0.7776617
684,41042,431.3001,431.2706,431.3414,25,1,734.0599,0.4849208,0.8867132
685,41102,431.3698,431.3402,431.4126,25,1,734.463,0.4510436,0.872134
686,41162,431.4389,431.4096,431.4822,25,1,734.8787,0.4834373,0.9825878
687,41222,431.5084,431.4785,431.5513,25,1,735.2858,0.4914208,0.7832898
688,41282,431.5779,431.5475,431.6219,25,1,735.6929,0.4810108,0.7411473
689,41342,431.6473,431.6156,431.6905,25,1,736.0998,0.4861996,0.982272
690,41402,431.7166,431.685,431.7611,25,1,736.5125,0.4384274,0.7995862
691,41462,431.7855,431.7556,431.829,25,1,736.9346,0.4623625,0.8542848
692,41522,431.8548,431.8247,431.8987,25,1,737.3458,0.4087643,0.9604522
693,41582,431.9238,431.8935,431.9679,25,1,737.7653,0.4422347,0.6285351
694,41642,431.9937,431.9627,432.037,25,1,738.1609,0.4732074,0.8003539
695,41702,432.0632,432.0323,432.107,25,1,738.5665,0.4823132,0.6752944
696,41762,432.1333,432.1026,432.1777,25,1,738.9589,0.4853784,0.7943647
697,41822,432.2025,432.1719,432.2478,25,1,739.3725,0.4698222,0.9422431
698,41882,432.2721,432.2418,432.3167,25,1,739.7776,0.429996,0.9560326
699,41942,432.3413,432.3106,432.3864,25,1,740.1913,0.4586878,0.4512645
700,42002,432.4105,432.379,432.4549,25,1,740.6052,0.4360774,0.4846869
701,42062,432.48,432.4475,432.5251,25,1,741.0109,0.4690126,0.7219742
702,42122,432.5489,432.5161,432.595,25,1,741.4337,0.4917406,0.5407978
703,42182,432.6183,432.5848,432.6652,25,1,741.842,0.4815792,0.6549451
704,42242,432.6878,432.6545,432.7349,25,1,742.2487,0.4861226,0.8535522
705,42302,432.7567,432.7227,432.8039,25,1,742.67,0.4831107,0.5481258
706,42362,432.8262,432.7913,432.873,25,1,743.0776,0.4623691,0.8398727
707,42422,432.8959,432.8617,432.942,25,1,743.4785,0.480467,0.8037243
708,42482,432.9653,432.9302,433.011,25,1,743.8887,0.4701107,0.8168687
709,42542,433.0343,432.9996,433.0792,25,1,744.3071,0.4568611,0.8259785
710,42602,433.1033,433.0678,433.1476,25,1,744.7259,0.4882089,0.3711476
711,42662,433.1725,433.1369,433.218,25,1,745.1391,0.4847419,0.7599634
712,42722,433.2416,433.206,433.2872,25,1,745.5577,0.4690144,0.6183386
713,42782,433.3107,433.2743,433.357,25,1,745.9734,0.4854195,0.4103411
714,42842,433.38,433.3436,433.4256,25,1,746.3859,0.4954416,0.4354263
715,42902,433.449,433.4112,433.4944,25,1,746.8055,0.4400714,1.042406
716,42962,433.5177,433.4815,433.5617,25,1,747.2306,0.4938064,0.7490539
717,43022,433.587,433.5508,433.6311,25,1,747.6433,0.47287,0.8207905
718,43082,433.6565,433.6205,433.7006,25,1,748.0486,0.4941527,0.8483897
719,43142,433.7254,433.69,433.7704,25,1,748.4701,0.4998512,0.7676051
720,43202,433.7948,433.7598,433.839,25,1,748.8796,0.4661907,1.028453
721,43262,433.8648,433.8293,433.9079,25,1,749.273,0.487591,0.8032548
722,43322,433.9342,433.8993,433.9767,25,1,749.6839,0.4681334,0.7842047
723,43382,434.0031,433.9698,434.0473,25,1,750.1061,0.4694605,0.8850217
724,43442,434.0727,434.0398,434.1167,25,1,750.5083,0.479649,0.9499364
725,43502,434.1418,434.1085,434.1853,25,1,750.9255,0.4363199,0.5192803
726,43562,434.2105,434.178,434.254,25,1,751.3514,0.4413288,0.9236301
727,43622,434.2798,434.2466,434.3232,25,1,751.7651,0.4821769,0.8669908
728,43682,434.3488,434.315,434.3915,25,1,752.1829,0.43033,0.8259073
729,43742,434.4182,434.3858,434.462,25,1,752.5925,0.4649371,0.9284741
730,43802,434.487,434.455,434.5313,25,1,753.016,0.4601717,0.515053
731,43862,434.5561,434.5255,434.5996,25,1,753.433,0.4864648,0.6647723
732,43922,434.6248,434.5939,434.6678,25,1,753.8583,0.4485464,0.8914419
733,43982,434.6943,434.6637,434.7356,25,1,754.266,0.4881847,0.4491611
734,44042,434.7638,434.7325,434.8047,25,1,754.6732,0.4612826,0.8525796
735,44102,434.833,434.8015,434.8732,25,1,755.0853,0.4741955,0.5881459
736,44162,434.9022,434.8709,434.942,25,1,755.5007,0.4553106,0.6646377
737,44222,434.9713,434.9408,435.0108,25,1,755.9178,0.4672201,0.7425249
738,44282,435.0403,435.0103,435.0792,25,1,756.3354,0.4675507,0.7885095
739,44342,435.1096,435.0785,435.1478,25,1,756.7473,0.4115368,0.6286023
740,44402,435.1786,435.147,435.2168,25,1,757.1664,0.4977607,0.9447039
741,44462,435.2482,435.2155,435.2867,25,1,757.5718,0.4913939,0.7698621
742,44522,435.3169,435.2833,435.3543,25,1,757.9971,0.488015,0.8953785
743,44582,435.3862,435.3533,435.4235,25,1,758.4089,0.4917593,0.4186697
744,44642,435.4556,435.4243,435.4939,25,1,758.8187,0.4813409,0.8139676
745,44702,435.5244,435.4932,435.5619,25,1,759.2424,0.4508988,0.6029597
746,44762,435.5939,435.5627,435.6322,25,1,759.649,0.4683748,0.8229108
747,44822,435.6632,435.6318,435.7029,25,1,760.0615,0.4422266,0.9767593
748,44882,435.7322,435.7001,435.7697,25,1,760.4787,0.4863579,0.7866386
749,44942,435.8018,435.7706,435.8381,25,1,760.885,0.4925131,0.5583632
750,45002,435.8708,435.8402,435.9062,25,1,761.3018,0.4665765,0.8642578
751,45062,435.94,435.9099,435.9751,25,1,761.717,0.4766616,0.4124301
752,45122,436.0089,435.9785,436.0453,25,1,762.1381,0.3977464,0.6776555
753,45182,436.0782,436.0478,436.1143,25,1,762.5493,0.4793307,0.9590285
754,45242,436.1478,436.1178,436.1847,25,1,762.954,0.4891247,0.9445562
755,45302,436.2166,436.1852,436.2515,25,1,763.379,0.4767915,0.7345873
756,45362,436.2858,436.255,436.3212,25,1,763.7934,0.4589483,0.6664217
757,45422,436.3551,436.3253,436.3893,25,1,764.2047,0.4902278,0.701427
758,45482,436.4245,436.3951,436.4588,25,1,764.6125,0.4261076,0.6969245
759,45542,436.494,436.4649,436.5275,25,1,765.0193,0.488428,0.77572
760,45602,436.5629,436.5353,436.5971,25,1,765.4413,0.4565985,1.162623
761,45662,436.6317,436.6048,436.6664,25,1,765.8644,0.4955708,1.000234
762,45722,436.7008,436.6717,436.7361,25,1,766.2825,0.4612637,0.9623958
763,45782,436.7699,436.7416,436.8046,25,1,766.6979,0.4967,0.8812106
764,45842,436.8389,436.8113,436.8739,25,1,767.1188,0.4505512,0.7160296
765,45902,436.9079,436.8795,436.9442,25,1,767.5363,0.487542,0.9550231
766,45962,436.9777,436.9486,437.0123,25,1,767.9354,0.4236121,0.7082291
767,46022,437.0476,437.0183,437.0836,25,1,768.3332,0.4331407,0.4651157
768,46082,437.1167,437.0881,437.1533,25,1,768.7485,0.4936908,0.9492113
769,46142,437.186,437.157,437.2241,25,1,769.1598,0.4979709,0.5822124
770,46202,437.2545,437.2247,437.2919,25,1,769.593,0.4929106,0.7719392
771,46262,437.3237,437.2931,437.361,25,1,770.0059,0.45759,0.5424277
772,46322,437.393,437.3626,437.43,25,1,770.4185,0.4834016,1.016078
773,46382,437.4621,437.4325,437.4981,25,1,770.8345,0.4890386,0.9904349
774,46442,437.5315,437.5019,437.5666,25,1,771.2442,0.4165867,0.840658
775,46502,437.6007,437.5702,437.636,25,1,771.6584,0.4789726,0.833473
776,46562,437.6701,437.64,437.7071,25,1,772.0663,0.4089508,0.8452133
777,46622,437.7389,437.7084,437.7766,25,1,772.4918,0.483229,0.6298029
778,46682,437.8073,437.7778,437.8466,25,1,772.924,0.4771956,1.143086
779,46742,437.876,437.846,437.9162,25,1,773.3519,0.4625492,0.5914189
780,46802,437.9457,437.9151,437.9869,25,1,773.7541,0.4288838,0.9529088
781,46862,438.0142,437.9843,438.0542,25,1,774.1856,0.4286616,0.8409547
782,46922,438.0827,438.0521,438.1227,25,1,774.616,0.4564104,0.8527396
783,46982,438.1516,438.1204,438.1937,25,1,775.0389,0.4823823,0.878763
784,47042,438.221,438.1888,438.2636,25,1,775.4474,0.4663609,0.9249219
785,47102,438.2901,438.2575,438.3325,25,1,775.8645,0.4815223,0.9833055
786,47162,438.3597,438.3268,438.4025,25,1,776.267,0.4264755,0.745428
787,47222,438.4288,438.3969,438.4711,25,1,776.6842,0.4431843,0.9842365
788,47282,438.4978,438.4647,438.5396,25,1,777.1026,0.4739461,0.8839253
789,47342,438.5676,438.5363,438.6092,25,1,777.5029,0.4937609,0.6418204
790,47402,438.6368,438.6062,438.6786,25,1,777.9163,0.4727871,0.949281
791,47462,438.7057,438.675,438.7467,25,1,778.3375,0.4997909,0.9772759
792,47522,438.7747,438.7448,438.8156,25,1,778.7578,0.3840995,0.7128143
793,47582,438.8438,438.8135,438.8846,25,1,779.173,0.4595507,0.6929839
794,47642,438.9126,438.882,438.9547,25,1,779.599,0.4930732,0.8029015
795,47702,438.9815,438.9502,439.0243,25,1,780.0187,0.4714824,0.862851
796,47762,439.0505,439.0199,439.0934,25,1,780.4393,0.4919894,0.7157381
797,47822,439.1195,439.0876,439.1632,25,1,780.8569,0.4501661,0.6573089
798,47882,439.1881,439.1553,439.2307,25,1,781.2862,0.499547,0.7995434
799,47942,439.2572,439.2231,439.2994,25,1,781.7034,0.468297,1.051959
800,48002,439.3265,439.2922,439.368,25,1,782.1146,0.4787614,0.8732864
801,48062,439.396,439.3618,439.4379,25,1,782.5221,0.4630449,0.7898946
802,48122,439.4655,439.4323,439.5057,25,1,782.9299,0.4850111,0.8274534
803,48182,439.5339,439.5013,439.574,25,1,783.363,0.4847406,0.7703425
804,48242,439.6035,439.5712,439.6432,25,1,783.7661,0.4567959,1.047151
805,48302,439.6725,439.6404,439.7114,25,1,784.1848,0.4764314,0.8237326
806,48362,439.7417,439.7094,439.7824,25,1,784.5991,0.4456296,0.7352853
807,48422,439.8108,439.7759,439.8528,25,1,785.0167,0.4823337,0.9851368
808,48482,439.8804,439.8457,439.9225,25,1,785.421,0.4556133,1.085873
809,48542,439.9493,439.9146,439.9911,25,1,785.8411,0.4662362,0.9720227
810,48602,440.0186,439.9846,440.0612,25,1,786.2537,0.4497685,0.6111414
811,48662,440.0879,440.0526,440.132,25,1,786.6663,0.4661855,0.805739
812,48722,440.1575,440.1215,440.2012,25,1,787.0693,0.4976532,0.5622635
813,48782,440.2264,440.1913,440.2696,25,1,787.49,0.4847214,0.7004532
814,48842,440.2952,440.2617,440.3392,25,1,787.9153,0.4780535,0.6363368
815,48902,440.3636,440.3304,440.4064,25,1,788.3505,0.4497854,0.858979
816,48962,440.4322,440.3983,440.4739,25,1,788.7779,0.4729679,1.159587
817,49022,440.5014,440.4676,440.5424,25,1,789.1934,0.4792494,0.8489892
818,49082,440.571,440.5375,440.6135,25,1,789.5955,0.4644146,0.6222674
819,49142,440.64,440.6062,440.6813,25,1,790.0166,0.4876931,0.603224
820,49202,440.7089,440.6731,440.7502,25,1,790.4378,0.4620358,0.6528482
821,49262,440.7783,440.7418,440.8219,25,1,790.8462,0.4971958,1.002426
822,49322,440.8474,440.8117,440.8908,25,1,791.262,0.4888498,0.8710644
823,49382,440.9166,440.8807,440.9599,25,1,791.6776,0.4856347,0.609952
824,49442,440.9851,440.9485,441.0279,25,1,792.1086,0.4661497,0.8137755
825,49502,441.054,441.0171,441.0955,25,1,792.5305,0.4919795,0.893003
826,49562,441.1227,441.0858,441.1649,25,1,792.9576,0.441469,0.7302958
827,49622,441.1913,441.1544,441.234,25,1,793.3845,0.489207,0.9603378
828,49682,441.2608,441.2265,441.3033,25,1,793.7931,0.439893,1.004034
829,49742,441.3304,441.2943,441.3744,25,1,794.1971,0.4533192,0.7062067
830,49802,441.3998,441.3633,441.4439,25,1,794.6059,0.4581527,0.8575106
831,49862,441.4685,441.4308,441.5122,25,1,795.0327,0.4483868,0.5972691
832,49922,441.5374,441.4993,441.5807,25,1,795.4537,0.4846638,0.4837849
833,49982,441.6068,441.5685,441.6495,25,1,795.8644,0.4831812,0.8091047
834,50042,441.6757,441.6369,441.7186,25,1,796.2839,0.4636655,0.7424755
835,50102,441.7451,441.7068,441.7882,25,1,796.6933,0.4827306,0.7990994
836,50162,441.8145,441.7767,441.8556,25,1,797.1035,0.4882341,0.7366802
837,50222,441.8834,441.8456,441.9264,25,1,797.5238,0.4816261,0.804736
838,50282,441.9521,441.9165,441.9952,25,1,797.9497,0.4667353,0.8981084
839,50342,442.0218,441.9852,442.0653,25,1,798.3534,0.4647432,1.132469
840,50402,442.0912,442.054,442.1348,25,1,798.7612,0.4434947,0.9487931
841,50462,442.1605,442.1214,442.204,25,1,799.1728,0.4936741,0.6075953
842,50522,442.23,442.1902,442.2722,25,1,799.5798,0.4638334,0.9965385
843,50582,442.3001,442.2602,442.3414,25,1,799.972,0.471904,0.9950173
844,50642,442.3691,442.3299,442.4093,25,1,800,0.4689404,0.9418907
845,50702,442.4383,442.4001,442.4785,25,1,800,0.4452275,0.5810292
846,50762,442.5075,442.4692,442.547,25,1,800,0.4979274,0.8899427
847,50822,442.577,442.5386,442.6166,25,1,800,0.4768359,0.7488175
848,50882,442.6465,442.609,442.6863,25,1,800,0.4404164,0.7097277
849,50942,442.7156,442.6767,442.7545,25,1,800,0.4871497,0.6143085
850,51002,442.7847,442.7462,442.8222,25,1,800,0.4919159,0.6169178
851,51062,442.8542,442.8146,442.8912,25,1,800,0.4611692,0.9286652
852,51122,442.923,442.8831,442.9597,25,1,800,0.4538471,0.9730052
853,51182,442.9918,442.9523,443.0281,25,1,800,0.4204051,0.9273075
854,51242,443.0608,443.022,443.0957,25,1,800,0.4774606,0.4421903
855,51302,443.1299,443.0932,443.1655,25,1,800,0.4859681,0.560873
856,51362,443.1985,443.1624,443.2332,25,1,800,0.4729903,0.606116
857,51422,443.2676,443.2302,443.3033,25,1,800,0.4821096,0.7669948
858,51482,443.3371,443.2996,443.3729,25,1,800,0.4927106,0.869266
859,51542,443.406,443.3682,443.44,25,1,800,0.4521096,0.8889055
860,51602,443.4757,443.4381,443.5085,25,1,800,0.4547825,0.7859234
861,51662,443.5446,443.507,443.5787,25,1,800,0.4761732,0.6663687
862,51722,443.6137,443.5756,443.6479,25,1,800,0.487589,0.5568712
863,51782,443.6828,443.6446,443.7177,25,1,800,0.4687331,0.7667977
864,51842,443.752,443.7137,443.7871,25,1,800,0.4921039,1.063656
865,51902,443.8213,443.7833,443.8555,25,1,800,0.4597763,0.7799306
866,51962,443.8904,443.8526,443.926,25,1,800,0.4767261,0.5551996
867,52022,443.9597,443.9217,443.9952,25,1,800,0.4690431,1.020186
868,52082,444.0288,443.9916,444.0644,25,1,800,0.4937617,0.6198319
869,52142,444.0986,444.0603,444.1348,25,1,800,0.4891305,0.641419
870,52202,444.1677,444.1289,444.2031,25,1,800,0.4764295,0.5655631
871,52262,444.2377,444.1991,444.274,25,1,800,0.4364465,0.9955748
872,52322,444.3073,444.2686,444.344,25,1,800,0.4842823,0.7088729
873,52382,444.3764,444.3365,444.4141,25,1,800,0.4498963,0.8526644
874,52442,444.4452,444.4053,444.4838,25,1,800,0.4799565,0.9116936
875,52502,444.5139,444.4751,444.5529,25,1,800,0.4122703,0.8156902
876,52562,444.5829,444.5422,444.6213,25,1,800,0.4211319,0.8941472
877,52622,444.6517,444.6095,444.6894,25,1,800,0.4663826,0.8636311
878,52682,444.7205,444.6784,444.7584,25,1,800,0.4178073,0.8571576
879,52742,444.7899,444.7475,444.8271,25,1,800,0.4189305,0.8124123
880,52802,444.8587,444.8156,444.8954,25,1,800,0.4966763,0.8150638
881,52862,444.9274,444.8854,444.9653,25,1,800,0.4332745,1.020076
882,52922,444.9973,444.9554,445.0367,25,1,800,0.4643048,0.9443732
883,52982,445.0661,445.0252,445.1062,25,1,800,0.4692624,0.8025878
884,53042,445.1356,445.0945,445.1752,25,1,800,0.4677688,0.7060353
885,53102,445.2048,445.1638,445.2451,25,1,800,0.4938481,0.5382377
886,53162,445.2734,445.2335,445.3144,25,1,800,0.4763326,0.7367205
887,53222,445.3427,445.3032,445.3837,25,1,800,0.4663083,0.5284727
888,53282,445.412,445.3731,445.4533,25,1,800,0.4913709,0.7454512
889,53342,445.4809,445.442,445.5222,25,1,800,0.4138458,0.9950823
890,53402,445.5497,445.5106,445.5908,25,1,800,0.4941948,0.9122905
891,53462,445.6188,445.5795,445.6596,25,1,800,0.4914242,0.8887661
892,53522,445.688,445.6492,445.7274,25,1,800,0.4188342,0.7267324
893,53582,445.7565,445.7181,445.7959,25,1,800,0.4566469,0.9818023
894,53642,445.8258,445.7878,445.8665,25,1,800,0.4854259,1.025065
895,53702,445.8946,445.857,445.9348,25,1,800,0.4860933,0.5972719
896,53762,445.9635,445.9255,446.0037,25,1,800,0.4481672,0.6942291
897,53822,446.0327,445.9949,446.0717,25,1,800,0.4980456,0.663118
898,53882,446.1012,446.0621,446.1409,25,1,800,0.4814069,1.09652
899,53942,446.1707,446.1314,446.2097,25,1,800,0.4438476,0.6138452
900,54002,446.2394,446.2007,446.277,25,1,800,0.3917358,0.903835
901,54062,446.3081,446.2687,446.3455,25,1,800,0.4802592,0.7962425
902,54122,446.3777,446.3394,446.4158,25,1,800,0.4859982,0.8211539
903,54182,446.4467,446.4092,446.4839,25,1,800,0.4686779,0.8554959
904,54242,446.5163,446.4775,446.5545,25,1,800,0.4252625,0.7737547
905,54302,446.5855,446.5473,446.6256,25,1,800,0.4879927,0.8982745
906,54362,446.6544,446.6163,446.6938,25,1,800,0.478573,0.6504695
907,54422,446.7238,446.6862,446.7628,25,1,800,0.4665929,1.179514
908,54482,446.7928,446.7555,446.8309,25,1,800,0.4763245,0.5419871
909,54542,446.8622,446.8249,446.902,25,1,800,0.4519049,0.7124236
910,54602,446.9313,446.8946,446.9705,25,1,800,0.407258,1.143771
911,54662,447.0003,446.9641,447.0396,25,1,800,0.4516493,0.8160272
912,54722,447.0695,447.0341,447.1083,25,1,800,0.4766535,0.4526615
913,54782,447.1385,447.1026,447.1766,25,1,800,0.425475,0.4179291
914,54842,447.2079,447.1718,447.2475,25,1,800,0.4854576,0.6853454
915,54902,447.277,447.24,447.3183,25,1,800,0.4830876,0.4442761
916,54962,447.3464,447.3088,447.3881,25,1,800,0.4828083,0.9665631
917,55023.88,447.4159,447.3781,447.456,25,1,800,0.4899604,0.751842
918,55085.32,447.4855,447.4483,447.5256,25,1,800,0.4650913,0.8201512
919,55145.32,447.5548,447.5182,447.5946,25,1,800,0.4547458,0.6541754
920,55205.33,447.624,447.588,447.6628,25,1,800,0.4814596,0.8793681
921,55265.32,447.6928,447.6566,447.7313,25,1,800,0.4606876,0.7172458
922,55325.32,447.762,447.7257,447.8017,25,1,800,0.4621329,0.7742816
923,55385.32,447.8307,447.7941,447.8708,25,1,800,0.4867207,0.7052577
924,55445.32,447.8999,447.8644,447.9407,25,1,800,0.4884383,0.8526248
925,55505.32,447.9693,447.933,448.0109,25,1,800,0.4795685,0.8674066
926,55565.32,448.0386,448.0018,448.08,25,1,800,0.4431493,0.6753597
927,55625.32,448.1082,448.072,448.148,25,1,800,0.4926524,0.4470911
928,55685.32,448.1774,448.1408,448.2173,25,1,800,0.4567183,1.085391
929,55745.32,448.2467,448.2094,448.2875,25,1,800,0.4926551,0.8494158
930,55805.32,448.3159,448.2784,448.3571,25,1,800,0.479565,0.9167688
931,55865.32,448.3858,448.3495,448.4277,25,1,800,0.4644285,0.6362007
932,55925.32,448.4552,448.4184,448.4978,25,1,800,0.4420037,0.6721679
933,55985.32,448.5241,448.4888,448.5651,25,1,800,0.4658046,0.6719936
934,56045.32,448.5934,448.5588,448.6349,25,1,800,0.4708183,0.9766544
935,56105.32,448.6629,448.6285,448.7052,25,1,800,0.4347596,0.8063852
936,56165.32,448.7321,448.6977,448.7744,25,1,800,0.460041,0.8232998
937,56225.32,448.8009,448.7666,448.8419,25,1,800,0.4769821,0.7885011
938,56285.32,448.8703,448.8363,448.9112,25,1,800,0.4875211,0.8433135
939,56345.32,448.9392,448.9069,448.9791,25,1,800,0.4911989,0.953573
940,56405.32,449.0084,448.9753,449.0477,25,1,800,0.475596,0.8056837
941,56465.32,449.0774,449.0439,449.1152,25,1,800,0.4772049,0.6235917
942,56525.32,449.1465,449.1123,449.1849,25,1,800,0.4925688,0.8925178
943,56585.32,449.2158,449.1805,449.2542,25,1,800,0.4799901,1.053172
944,56645.32,449.2848,449.2498,449.3235,25,1,800,0.4716246,0.9127891
945,56705.32,449.3543,449.3194,449.394,25,1,800,0.4623853,0.6768708
946,56765.32,449.4236,449.3876,449.4637,25,1,800,0.4900434,0.8106014
947,56825.32,449.4925,449.4568,449.5329,25,1,800,0.4759166,0.8855888
948,56885.33,449.5622,449.5273,449.6031,25,1,800,0.4673458,0.9517981
949,56945.32,449.6313,449.5956,449.6728,25,1,800,0.4357108,0.9591132
950,57005.32,449.7003,449.6644,449.7411,25,1,800,0.4863741,0.4747759
951,57065.32,449.7693,449.7333,449.8105,25,1,800,0.4543923,0.8975498
952,57125.33,449.838,449.8013,449.8795,25,1,800,0.4608206,1.150255
953,57185.32,449.9063,449.8719,449.9494,25,1,800,0.4617884,0.9782956
954,57245.32,449.9758,449.9409,450.0192,25,1,800,0.4742243,0.8119186
955,57305.33,450.0447,450.0082,450.0879,25,1,800,0.4468167,0.9997886
956,57365.32,450.1145,450.0771,450.1576,25,1,800,0.4847021,0.8891535
957,57425.32,450.1835,450.1459,450.2273,25,1,800,0.4932587,0.8998377
958,57485.32,450.2525,450.216,450.296,25,1,800,0.4259559,0.8035297
959,57545.32,450.3214,450.2841,450.3655,25,1,800,0.4479715,0.4124237
960,57605.32,450.3908,450.353,450.4339,25,1,800,0.4665609,0.7636805
961,57665.32,450.4604,450.4235,450.5026,25,1,800,0.4757025,0.7408661
962,57725.32,450.5297,450.4908,450.5724,25,1,800,0.4678603,0.7054941
963,57785.32,450.5988,450.5605,450.6431,25,1,800,0.4906151,0.9615514
964,57845.32,450.6679,450.6295,450.7132,25,1,800,0.4933768,0.6952476
965,57905.32,450.7374,450.699,450.7829,25,1,800,0.4681553,0.8445674
966,57965.32,450.8066,450.7678,450.851,25,1,800,0.4697183,0.8660796
967,58025.32,450.8753,450.8362,450.9201,25,1,800,0.436998,0.7322536
968,58085.32,450.9445,450.9055,450.9891,25,1,800,0.4368319,0.4932154
969,58145.32,451.0133,450.9762,451.0559,25,1,800,0.4926252,0.8474334
970,58205.32,451.0823,451.0455,451.1253,25,1,800,0.4779449,0.5244997
971,58265.32,451.1514,451.1148,451.1942,25,1,800,0.4595926,0.5911973
972,58325.32,451.2205,451.1851,451.2626,25,1,800,0.4808005,0.8610044
973,58385.32,451.2888,451.2516,451.3326,25,1,800,0.4232306,0.5946273
974,58445.32,451.3576,451.3194,451.4012,25,1,800,0.4761862,0.8325558
975,58505.32,451.4268,451.3895,451.4702,25,1,800,0.4518887,0.7789857
976,58565.32,451.4965,451.4594,451.5395,25,1,800,0.4516633,0.8346688
977,58625.32,451.5656,451.5286,451.6078,25,1,800,0.436314,0.7801618
978,58685.32,451.6348,451.5971,451.677,25,1,800,0.4719588,0.8684587
979,58745.32,451.7037,451.6671,451.7457,25,1,800,0.4303075,0.9463415
980,58805.32,451.7731,451.7355,451.8138,25,1,800,0.4675279,0.8456671
981,58865.33,451.8426,451.8061,451.8832,25,1,800,0.4612934,0.9921978
982,58925.32,451.9115,451.8745,451.9525,25,1,800,0.3992046,0.972169
983,58985.32,451.9804,451.9431,452.0208,25,1,800,0.4800561,0.7625549
984,59045.33,452.0494,452.0128,452.0897,25,1,800,0.4716431,0.8077964
985,59105.32,452.1188,452.0819,452.1593,25,1,800,0.4675023,0.6826704
986,59165.32,452.1877,452.1505,452.2273,25,1,800,0.4550259,0.9440264
987,59225.32,452.2568,452.2191,452.2974,25,1,800,0.485438,0.9032107
988,59285.32,452.3265,452.2888,452.367,25,1,800,0.4784182,0.5002713
989,59345.32,452.3953,452.3567,452.4373,25,1,800,0.4648669,0.8163586
990,59405.32,452.4647,452.4268,452.5058,25,1,800,0.4829253,0.9882386
991,59465.32,452.5339,452.4943,452.5734,25,1,800,0.4659448,0.8577354
992,59525.33,452.6035,452.5645,452.641,25,1,800,0.4737238,0.9841191
993,59585.32,452.6725,452.6328,452.711,25,1,800,0.4681207,0.4420967
994,59645.32,452.7415,452.7025,452.7805,25,1,800,0.4960517,0.7440919
995,59705.32,452.8103,452.7725,452.8499,25,1,800,0.4267717,0.8582079
996,59765.32,452.8796,452.8419,452.9201,25,1,800,0.4991263,0.5930834
997,59825.32,452.9487,452.9104,452.9893,25,1,800,0.4165503,0.85708
998,59885.32,453.0177,452.9774,453.0587,25,1,800,0.4393201,0.5980334
999,59945.33,453.0866,453.0461,453.1285,25,1,800,0.46018,1.08886
1000,60005.32,453.1558,453.1147,453.1971,25,1,800,0.452322,0.812438
1001,60065.32,453.225,453.1834,453.2673,25,1,800,0.4982876,0.8881567
1002,60125.33,453.2941,453.2534,453.3364,25,1,800,0.4564583,0.4448844
1003,60185.32,453.3628,453.3224,453.4045,25,1,800,0.4796414,0.7147492
1004,60245.32,453.4317,453.3909,453.4746,25,1,800,0.4900008,0.835882
1005,60305.32,453.5009,453.4599,453.5448,25,1,800,0.4557469,0.946933
1006,60365.32,453.5709,453.5285,453.614,25,1,800,0.4612383,0.4106641
1007,60425.32,453.6401,453.5966,453.6829,25,1,800,0.4462498,0.6955628
1008,60485.32,453.709,453.6648,453.7524,25,1,800,0.4403068,0.8021967
1009,60545.32,453.7786,453.7345,453.8214,25,1,800,0.4845583,0.8431159
1010,60605.32,453.8479,453.8046,453.8911,25,1,800,0.4673171,0.5978169
