Step,TimeStamp,AvgEnergy,AverageEnergy_5th,AverageEnergy_95th,NoBoids,NoFoodSources,TotalFoodAvailable,Polarization,Expanse
343,1331.626,366.0976,366.0976,366.0976,25,1,800,0.2957527,0.8548511
344,1335.558,366.0463,366.0463,366.0463,25,1,800,0.3548027,0.6025228
345,1339.494,365.9949,365.9949,365.9949,25,1,800,0.4047522,0.8811601
346,1343.61,365.9436,365.9436,365.9436,25,1,800,0.4370004,0.4820704
347,1347.591,365.8922,365.8922,365.8922,25,1,800,0.4190466,0.7290303
348,1351.452,365.8409,365.8409,365.8409,25,1,800,0.4407493,0.6683788
349,1355.202,365.7896,365.7896,365.7896,25,1,800,0.4285232,0.8957669
350,1359.077,365.7382,365.7382,365.7382,25,1,800,0.4276168,0.6215845
351,1362.849,365.6869,365.6869,365.6869,25,1,800,0.359236,0.95105
352,1366.779,365.6356,365.6356,365.6356,25,1,800,0.437245,0.8503252
353,1370.707,365.5843,365.5843,365.5843,25,1,800,0.3654895,0.6353873
354,1374.546,365.533,365.533,365.533,25,1,800,0.3444336,0.8715779
355,1378.513,365.4816,365.4816,365.4816,25,1,800,0.4090517,0.8341311
356,1382.434,365.4303,365.4303,365.4303,25,1,800,0.4095607,0.841426
357,1386.425,365.379,365.379,365.379,25,1,800,0.3889797,0.7645752
358,1390.485,365.3278,365.3278,365.3278,25,1,800,0.3568001,1.034775
359,1394.969,365.2765,365.2765,365.2765,25,1,800,0.3233825,0.6763338
360,1398.926,365.2252,365.2252,365.2252,25,1,800,0.389537,0.8282111
361,1402.73,365.1739,365.1739,365.1739,25,1,800,0.4227757,0.9511525
362,1406.53,365.1227,365.1227,365.1227,25,1,800,0.4451054,0.7404439
363,1410.536,365.0714,365.0714,365.0714,25,1,800,0.3585472,0.5810176
364,1415.073,365.0201,365.0201,365.0201,25,1,800,0.4508911,0.8662621
365,1418.976,364.9688,364.9688,364.9688,25,1,800,0.4744185,0.8845265
366,1422.838,364.9176,364.9176,364.9176,25,1,800,0.4454547,0.4487906
367,1426.654,364.8664,364.8664,364.8664,25,1,800,0.4647172,0.9516809
368,1430.419,364.8151,364.8151,364.8151,25,1,800,0.4752117,0.709958
369,1434.178,364.7639,364.7639,364.7639,25,1,800,0.4445156,1.194693
370,1437.928,364.7126,364.7126,364.7126,25,1,800,0.4021725,0.7680172
371,1441.665,364.6614,364.6614,364.6614,25,1,800,0.3673061,0.9118925
372,1445.426,364.6102,364.6102,364.6102,25,1,800,0.4458838,0.8682064
373,1449.431,364.559,364.559,364.559,25,1,800,0.3928961,0.8439133
374,1453.3,364.5078,364.5078,364.5078,25,1,800,0.3804396,0.4751793
375,1457.566,364.4565,364.4565,364.4565,25,1,800,0.4450795,0.7839258
376,1461.45,364.4053,364.4053,364.4053,25,1,800,0.3304297,0.6943537
377,1465.327,364.3542,364.3542,364.3542,25,1,800,0.4681601,0.8103828
378,1469.18,364.3029,364.3029,364.3029,25,1,800,0.3395416,0.8457936
379,1473.18,364.2518,364.2518,364.2518,25,1,800,0.3917374,0.7957726
380,1476.927,364.2006,364.2006,364.2006,25,1,800,0.3784159,0.8777853
381,1480.901,364.1494,364.1494,364.1494,25,1,800,0.3130366,1.007496
382,1485.38,364.0982,364.0982,364.0982,25,1,800,0.4195814,0.7493637
383,1489.349,364.0471,364.0471,364.0471,25,1,800,0.3790008,0.4977108
384,1493.599,363.9959,363.9959,363.9959,25,1,800,0.4012007,0.8402693
385,1497.382,363.9447,363.9447,363.9447,25,1,800,0.4141332,0.8759627
386,1501.144,363.8936,363.8936,363.8936,25,1,800,0.4510792,0.580575
387,1504.871,363.8424,363.8424,363.8424,25,1,800,0.4328469,0.9481796
388,1508.71,363.7913,363.7913,363.7913,25,1,800,0.3227419,0.941639
389,1512.469,363.7401,363.7401,363.7401,25,1,800,0.4126867,0.7979176
390,1516.2,363.689,363.689,363.689,25,1,800,0.4192885,0.6461273
391,1520.025,363.6379,363.6379,363.6379,25,1,800,0.4496121,0.8933725
392,1523.846,363.5868,363.5868,363.5868,25,1,800,0.3128441,0.8431683
393,1527.587,363.5356,363.5356,363.5356,25,1,800,0.3433115,1.119193
394,1531.336,363.4845,363.4845,363.4845,25,1,800,0.3904917,0.7140912
395,1535.069,363.4334,363.4334,363.4334,25,1,800,0.3454166,0.8090315
396,1538.995,363.3823,363.3823,363.3823,25,1,800,0.4494731,0.9143396
397,1542.77,363.3312,363.3312,363.3312,25,1,800,0.4421129,0.8247737
398,1546.612,363.2801,363.2801,363.2801,25,1,800,0.4641344,1.024789
399,1550.382,363.229,363.229,363.229,25,1,800,0.363953,0.9415978
400,1554.327,363.1779,363.1779,363.1779,25,1,800,0.4240258,0.8390936
401,1558.343,363.1268,363.1268,363.1268,25,1,800,0.3331403,0.6882737
402,1562.751,363.0757,363.0757,363.0757,25,1,800,0.3797003,1.043557
403,1566.739,363.0247,363.0247,363.0247,25,1,800,0.4680046,1.160908
404,1570.685,362.9736,362.9736,362.9736,25,1,800,0.3919593,1.059218
405,1574.717,362.9225,362.9225,362.9225,25,1,800,0.4769601,0.4420128
406,1578.536,362.8715,362.8715,362.8715,25,1,800,0.4334024,0.4181164
407,1582.364,362.8204,362.8204,362.8204,25,1,800,0.4498819,0.823992
408,1586.139,362.7694,362.7694,362.7694,25,1,800,0.3938407,1.022088
409,1590.166,362.7184,362.7184,362.7184,25,1,800,0.3272042,1.053706
410,1593.96,362.6673,362.6673,362.6673,25,1,800,0.4241635,0.9805745
411,1597.706,362.6163,362.6163,362.6163,25,1,800,0.4535466,0.6606045
412,1601.444,362.5652,362.5652,362.5652,25,1,800,0.4317497,0.4373265
413,1606.181,362.5142,362.5142,362.5142,25,1,800,0.4164733,0.7886611
414,1610.508,362.4632,362.4632,362.4632,25,1,800,0.3990812,0.7461502
415,1614.693,362.4122,362.4122,362.4122,25,1,800,0.4056176,0.699962
416,1618.83,362.3612,362.3612,362.3612,25,1,800,0.4361041,1.093727
417,1622.847,362.3102,362.3102,362.3102,25,1,800,0.4280352,0.9453776
418,1626.939,362.2592,362.2592,362.2592,25,1,800,0.4312455,0.9616098
419,1631.124,362.2082,362.2082,362.2082,25,1,800,0.4961465,0.5449138
420,1635.017,362.1572,362.1572,362.1572,25,1,800,0.3646903,0.7276772
421,1638.898,362.1062,362.1062,362.1062,25,1,800,0.3199216,0.6140671
422,1643.062,362.0552,362.0552,362.0552,25,1,800,0.3515248,0.5365117
423,1646.999,362.0042,362.0042,362.0042,25,1,800,0.3668957,0.7862556
424,1651.148,361.9532,361.9532,361.9532,25,1,800,0.3218032,0.3816272
425,1655.109,361.9023,361.9023,361.9023,25,1,800,0.4553797,0.7631893
426,1659.121,361.8513,361.8513,361.8513,25,1,800,0.4889611,0.8819143
427,1663.363,361.8004,361.8004,361.8004,25,1,800,0.4248833,0.8262055
428,1667.221,361.7494,361.7494,361.7494,25,1,800,0.4585732,0.5007121
429,1671.285,361.6985,361.6985,361.6985,25,1,800,0.3596403,0.6847787
430,1675.339,361.6475,361.6475,361.6475,25,1,800,0.4700282,0.755898
431,1679.388,361.5966,361.5966,361.5966,25,1,800,0.4326492,0.7908391
432,1683.519,361.5457,361.5457,361.5457,25,1,800,0.4527791,0.6717904
433,1687.702,361.4947,361.4947,361.4947,25,1,800,0.396905,0.8942966
434,1691.678,361.4438,361.4438,361.4438,25,1,800,0.3789927,0.680866
435,1695.693,361.3929,361.3929,361.3929,25,1,800,0.412708,0.7925431
436,1699.561,361.342,361.342,361.342,25,1,800,0.4193505,0.7365853
437,1703.444,361.2911,361.2911,361.2911,25,1,800,0.403499,0.6869096
438,1707.328,361.2402,361.2402,361.2402,25,1,800,0.4135167,1.001497
439,1711.409,361.1893,361.1893,361.1893,25,1,800,0.4544749,0.3953135
440,1715.164,361.1384,361.1384,361.1384,25,1,800,0.3217321,0.7074503
441,1719.004,361.0875,361.0875,361.0875,25,1,800,0.386852,0.6668739
442,1722.872,361.0366,361.0366,361.0366,25,1,800,0.3947253,0.8621837
443,1727.109,360.9857,360.9857,360.9857,25,1,800,0.4419247,0.8983094
444,1731.328,360.9348,360.9348,360.9348,25,1,800,0.485137,0.8311585
445,1735.275,360.884,360.884,360.884,25,1,800,0.3032036,0.7978375
446,1739.204,360.8331,360.8331,360.8331,25,1,800,0.4050844,0.8451816
447,1743.374,360.7823,360.7823,360.7823,25,1,800,0.3524892,0.7777135
448,1747.759,360.7314,360.7314,360.7314,25,1,800,0.3429216,0.5076794
449,1751.706,360.6805,360.6805,360.6805,25,1,800,0.4058074,0.7412733
450,1755.85,360.6297,360.6297,360.6297,25,1,800,0.3813801,0.9556885
451,1759.808,360.5789,360.5789,360.5789,25,1,800,0.4385559,0.7818224
452,1763.868,360.528,360.528,360.528,25,1,800,0.3511849,0.8309993
453,1767.976,360.4772,360.4772,360.4772,25,1,800,0.4198813,0.5019275
454,1771.838,360.4264,360.4264,360.4264,25,1,800,0.3761536,0.7068267
455,1775.836,360.3755,360.3755,360.3755,25,1,800,0.4196772,0.7998697
456,1780.074,360.3247,360.3247,360.3247,25,1,800,0.3631884,0.9655716
457,1784.193,360.2739,360.2739,360.2739,25,1,800,0.3550883,0.7086811
458,1788.358,360.2231,360.2231,360.2231,25,1,800,0.3504384,0.9152128
459,1792.432,360.1723,360.1723,360.1723,25,1,800,0.4341864,0.802285
460,1796.678,360.1215,360.1215,360.1215,25,1,800,0.3834993,0.5003464
461,1800.781,360.0707,360.0707,360.0707,25,1,800,0.390581,0.5038695
462,1804.663,360.0199,360.0199,360.0199,25,1,800,0.3176546,0.8665423
463,1808.541,359.9691,359.9691,359.9691,25,1,800,0.2939546,0.9373681
464,1812.442,359.9184,359.9184,359.9184,25,1,800,0.3203519,0.7946909
465,1816.598,359.8676,359.8676,359.8676,25,1,800,0.3335638,0.8182154
466,1820.939,359.8168,359.8168,359.8168,25,1,800,0.3460523,0.815953
467,1825.312,359.7661,359.7661,359.7661,25,1,800,0.3925773,0.5568138
468,1829.313,359.7153,359.7153,359.7153,25,1,800,0.3894541,0.5664337
469,1833.226,359.6646,359.6646,359.6646,25,1,800,0.4510307,0.641876
470,1837.069,359.6138,359.6138,359.6138,25,1,800,0.340246,0.9321305
471,1840.999,359.563,359.563,359.563,25,1,800,0.3867487,0.5092515
472,1845.327,359.5123,359.5123,359.5123,25,1,800,0.3618363,0.6940337
473,1849.235,359.4616,359.4616,359.4616,25,1,800,0.3640509,0.7577122
474,1853.31,359.4108,359.4108,359.4108,25,1,800,0.4223599,0.6748461
475,1857.23,359.3601,359.3601,359.3601,25,1,800,0.4392759,0.8701597
476,1861.167,359.3094,359.3094,359.3094,25,1,800,0.4316742,0.5908598
477,1865.212,359.2587,359.2587,359.2587,25,1,800,0.3970995,0.7947429
478,1869.724,359.208,359.208,359.208,25,1,800,0.3789764,0.7722699
479,1873.635,359.1573,359.1573,359.1573,25,1,800,0.4214365,0.9545647
480,1877.859,359.1066,359.1066,359.1066,25,1,800,0.3820437,0.7527404
481,1882.161,359.0558,359.0558,359.0558,25,1,800,0.3896403,0.6838732
482,1886.324,359.0052,359.0052,359.0052,25,1,800,0.4583221,0.9421738
483,1890.158,358.9545,358.9545,358.9545,25,1,800,0.40783,0.6886072
484,1893.903,358.9038,358.9038,358.9038,25,1,800,0.4235336,0.7393118
485,1897.75,358.8531,358.8531,358.8531,25,1,800,0.3835635,1.053444
486,1901.642,358.8025,358.8025,358.8025,25,1,800,0.4193763,0.5153856
487,1905.801,358.7518,358.7518,358.7518,25,1,800,0.4532567,0.8946384
488,1910.274,358.7011,358.7011,358.7011,25,1,800,0.4819525,0.5011132
489,1914.427,358.6505,358.6505,358.6505,25,1,800,0.4188372,0.6191038
490,1918.285,358.5998,358.5998,358.5998,25,1,800,0.4322118,0.5946494
491,1922.365,358.5492,358.5492,358.5492,25,1,800,0.4223214,0.8981738
492,1926.513,358.4985,358.4985,358.4985,25,1,800,0.3959048,1.018918
493,1930.402,358.4479,358.4479,358.4479,25,1,800,0.3952045,0.6624151
494,1934.215,358.3972,358.3972,358.3972,25,1,800,0.4484901,0.8299156
495,1938.34,358.3466,358.3466,358.3466,25,1,800,0.439838,0.9352005
496,1942.512,358.296,358.296,358.296,25,1,800,0.4496646,0.4977732
497,1946.512,358.2454,358.2454,358.2454,25,1,800,0.408028,0.9180301
498,1950.491,358.1948,358.1948,358.1948,25,1,800,0.4163749,0.5736079
499,1954.788,358.1441,358.1441,358.1441,25,1,800,0.3786291,0.8909349
500,1958.91,358.0935,358.0935,358.0935,25,1,800,0.3933904,0.8141055
501,1962.925,358.0429,358.0429,358.0429,25,1,800,0.41924,0.6976146
502,1966.95,357.9923,357.9923,357.9923,25,1,800,0.2900215,1.020066
503,1971.207,357.9417,357.9417,357.9417,25,1,800,0.391767,0.9002293
504,1975.143,357.8912,357.8912,357.8912,25,1,800,0.3302757,0.3515479
505,1979.434,357.8406,357.8406,357.8406,25,1,800,0.3977602,0.7091543
506,1983.803,357.79,357.79,357.79,25,1,800,0.3661655,0.8244014
507,1987.753,357.7394,357.7394,357.7394,25,1,800,0.3472989,0.8955634
508,1991.785,357.6889,357.6889,357.6889,25,1,800,0.2603941,0.6588613
509,1995.833,357.6383,357.6383,357.6383,25,1,800,0.3646745,0.69017
510,2000.136,357.5878,357.5878,357.5878,25,1,800,0.4662051,0.8638616
511,2004.231,357.5372,357.5372,357.5372,25,1,800,0.4290982,0.7708024
512,2008.207,357.4867,357.4867,357.4867,25,1,800,0.4724057,0.69954
513,2012.444,357.4361,357.4361,357.4361,25,1,800,0.4368215,0.782377
514,2016.401,357.3856,357.3856,357.3856,25,1,800,0.3940301,0.466712
515,2020.416,357.3351,357.3351,357.3351,25,1,800,0.3378218,0.6157403
516,2024.593,357.2845,357.2845,357.2845,25,1,800,0.4029022,0.8982603
517,2028.836,357.234,357.234,357.234,25,1,800,0.3738377,0.8674306
518,2032.901,357.1835,357.1835,357.1835,25,1,800,0.335727,0.5918183
519,2037.164,357.133,357.133,357.133,25,1,800,0.3447754,0.6970842
520,2041.204,357.0825,357.0825,357.0825,25,1,800,0.3027258,0.8163989
521,2045.368,357.032,357.032,357.032,25,1,800,0.4428582,0.5307485
522,2049.713,356.9814,356.9814,356.9814,25,1,800,0.4442928,0.7476318
523,2053.663,356.931,356.931,356.931,25,1,800,0.3766017,0.713464
524,2057.755,356.8805,356.8805,356.8805,25,1,800,0.3498072,0.8949891
525,2061.96,356.83,356.83,356.83,25,1,800,0.4143414,1.018721
526,2066.599,356.7795,356.7795,356.7795,25,1,800,0.3931514,0.8494594
527,2071.034,356.729,356.729,356.729,25,1,800,0.4492374,0.9233721
528,2075.357,356.6786,356.6786,356.6786,25,1,800,0.4221318,0.8184544
529,2079.383,356.6281,356.6281,356.6281,25,1,800,0.3599554,0.8545794
530,2083.417,356.5776,356.5776,356.5776,25,1,800,0.4191209,0.2760276
531,2087.302,356.5272,356.5272,356.5272,25,1,800,0.413493,0.9267174
532,2091.12,356.4767,356.4767,356.4767,25,1,800,0.4264393,0.808073
533,2095.122,356.4263,356.4263,356.4263,25,1,800,0.416191,0.9173238
534,2099.089,356.3759,356.3759,356.3759,25,1,800,0.4191298,0.4541953
535,2103.085,356.3254,356.3254,356.3254,25,1,800,0.420593,0.7771141
536,2107.029,356.275,356.275,356.275,25,1,800,0.3789396,0.9581262
537,2110.912,356.2245,356.2245,356.2245,25,1,800,0.3548768,0.9078958
538,2114.695,356.1741,356.1741,356.1741,25,1,800,0.4288451,1.051744
539,2118.88,356.1237,356.1237,356.1237,25,1,800,0.482829,1.045398
540,2123.04,356.0733,356.0733,356.0733,25,1,800,0.4443507,1.023965
541,2127.164,356.0229,356.0229,356.0229,25,1,800,0.4563968,0.9191579
542,2131.201,355.9725,355.9725,355.9725,25,1,800,0.4580922,0.7559522
543,2135.048,355.9221,355.9221,355.9221,25,1,800,0.3537762,0.761874
544,2138.903,355.8717,355.8717,355.8717,25,1,800,0.4125805,0.7247367
545,2143.072,355.8213,355.8213,355.8213,25,1,800,0.3910394,0.5082667
546,2147.222,355.7709,355.7709,355.7709,25,1,800,0.3620142,0.6728449
547,2151.531,355.7206,355.7206,355.7206,25,1,800,0.4066965,0.6439183
548,2155.637,355.6702,355.6702,355.6702,25,1,800,0.4120279,0.6610718
549,2159.618,355.6198,355.6198,355.6198,25,1,800,0.4610331,0.8325182
550,2163.52,355.5694,355.5694,355.5694,25,1,800,0.4620724,0.7207301
551,2168.078,355.5191,355.5191,355.5191,25,1,800,0.4071261,0.7592322
552,2171.969,355.4687,355.4687,355.4687,25,1,800,0.4359795,0.9166806
553,2175.916,355.4184,355.4184,355.4184,25,1,800,0.4224522,1.044799
554,2180.097,355.368,355.368,355.368,25,1,800,0.2976167,1.031219
555,2184.04,355.3177,355.3177,355.3177,25,1,800,0.3784224,0.8266038
556,2187.925,355.2674,355.2674,355.2674,25,1,800,0.4178836,0.4494634
557,2192.177,355.217,355.217,355.217,25,1,800,0.4050666,0.7689388
558,2196.194,355.1667,355.1667,355.1667,25,1,800,0.421784,0.6285822
559,2200.131,355.1164,355.1164,355.1164,25,1,800,0.3281316,1.038279
560,2204.413,355.0661,355.0661,355.0661,25,1,800,0.4474422,1.076828
561,2208.412,355.0157,355.0157,355.0157,25,1,800,0.4305336,0.8437971
562,2212.382,354.9655,354.9655,354.9655,25,1,800,0.424807,0.6416323
563,2216.302,354.9151,354.9151,354.9151,25,1,800,0.4080356,0.7585382
564,2220.288,354.8648,354.8648,354.8648,25,1,800,0.3454394,0.862224
565,2224.598,354.8145,354.8145,354.8145,25,1,800,0.4643322,0.7058005
566,2228.667,354.7643,354.7643,354.7643,25,1,800,0.4173232,0.8480418
567,2232.707,354.714,354.714,354.714,25,1,800,0.3860193,0.5513545
568,2236.655,354.6637,354.6637,354.6637,25,1,800,0.3878386,0.8655946
569,2240.781,354.6134,354.6134,354.6134,25,1,800,0.3514587,0.7897832
570,2244.86,354.5632,354.5632,354.5632,25,1,800,0.4115686,0.755251
571,2248.864,354.5129,354.5129,354.5129,25,1,800,0.4773599,0.5828323
572,2252.95,354.4626,354.4626,354.4626,25,1,800,0.4288988,0.6894425
573,2256.92,354.4124,354.4124,354.4124,25,1,800,0.4231599,0.9566528
574,2260.786,354.3622,354.3622,354.3622,25,1,800,0.4612546,0.8809379
575,2264.809,354.3119,354.3119,354.3119,25,1,800,0.443094,0.5919825
576,2268.99,354.2617,354.2617,354.2617,25,1,800,0.4637382,0.8766384
577,2272.981,354.2114,354.2114,354.2114,25,1,800,0.4381114,0.989704
578,2276.862,354.1612,354.1612,354.1612,25,1,800,0.4234253,1.125225
579,2280.61,354.111,354.111,354.111,25,1,800,0.4035511,1.101445
580,2284.408,354.0608,354.0608,354.0608,25,1,800,0.4300812,0.4818138
581,2288.163,354.0105,354.0105,354.0105,25,1,800,0.3841165,0.926156
582,2291.933,353.9603,353.9603,353.9603,25,1,800,0.3696803,0.6204644
583,2295.68,353.9101,353.9101,353.9101,25,1,800,0.3417402,1.049516
584,2299.405,353.8599,353.8599,353.8599,25,1,800,0.3603577,0.4738781
585,2303.123,353.8097,353.8097,353.8097,25,1,800,0.3906758,0.9133559
586,2306.833,353.7595,353.7595,353.7595,25,1,800,0.4220252,0.7981544
587,2310.564,353.7094,353.7094,353.7094,25,1,800,0.3607078,0.9081067
588,2314.277,353.6592,353.6592,353.6592,25,1,800,0.4183054,0.8135985
589,2318.159,353.609,353.609,353.609,25,1,800,0.3565796,0.9169227
590,2322.013,353.5588,353.5588,353.5588,25,1,800,0.3975924,0.9698364
591,2325.861,353.5086,353.5086,353.5086,25,1,800,0.4759185,0.9454237
592,2329.864,353.4585,353.4585,353.4585,25,1,800,0.3978952,1.138436
593,2333.788,353.4083,353.4083,353.4083,25,1,800,0.3596465,0.835702
594,2337.717,353.3582,353.3582,353.3582,25,1,800,0.3650502,0.3812997
595,2341.938,353.308,353.308,353.308,25,1,800,0.4114979,0.9975957
596,2346.097,353.2579,353.2579,353.2579,25,1,800,0.3657976,0.9788527
597,2350.318,353.2078,353.2078,353.2078,25,1,800,0.3683291,0.8133769
598,2354.195,353.1576,353.1576,353.1576,25,1,800,0.2283625,0.8047084
599,2358.082,353.1075,353.1075,353.1075,25,1,800,0.3735943,0.5780873
600,2361.997,353.0574,353.0574,353.0574,25,1,800,0.3989189,0.726651
601,2365.91,353.0072,353.0072,353.0072,25,1,800,0.4304818,0.8395455
602,2369.932,352.9571,352.9571,352.9571,25,1,800,0.4134836,0.8818466
603,2374.057,352.907,352.907,352.907,25,1,800,0.3255866,1.143561
604,2378.047,352.8569,352.8569,352.8569,25,1,800,0.4154703,0.5103386
605,2382.038,352.8068,352.8068,352.8068,25,1,800,0.4706364,0.9416745
606,2386.3,352.7567,352.7567,352.7567,25,1,800,0.3858838,1.025628
607,2390.271,352.7066,352.7066,352.7066,25,1,800,0.363627,0.4495548
608,2394.189,352.6566,352.6566,352.6566,25,1,800,0.4126703,0.5093136
609,2398.079,352.6065,352.6065,352.6065,25,1,800,0.4218761,0.8688953
610,2401.828,352.5564,352.5564,352.5564,25,1,800,0.3490117,0.8905895
611,2405.575,352.5063,352.5063,352.5063,25,1,800,0.4584424,0.464475
612,2409.355,352.4563,352.4563,352.4563,25,1,800,0.3101996,0.9730285
613,2413.216,352.4062,352.4062,352.4062,25,1,800,0.2981312,0.9688165
614,2417.213,352.3561,352.3561,352.3561,25,1,800,0.4010452,0.8202864
615,2421.215,352.3061,352.3061,352.3061,25,1,800,0.3790444,0.8435751
616,2425.001,352.256,352.256,352.256,25,1,800,0.4004217,0.7798297
617,2428.93,352.206,352.206,352.206,25,1,800,0.3922985,0.8336866
618,2432.87,352.1559,352.1559,352.1559,25,1,800,0.4220518,0.560992
619,2437.179,352.1059,352.1059,352.1059,25,1,800,0.2765407,0.9429736
620,2440.992,352.0559,352.0559,352.0559,25,1,800,0.3352142,0.8820367
621,2444.808,352.0059,352.0059,352.0059,25,1,800,0.3596606,0.7020484
622,2448.911,351.9559,351.9559,351.9559,25,1,800,0.4631295,0.5359362
623,2452.835,351.9059,351.9059,351.9059,25,1,800,0.3783787,1.000832
624,2457.028,351.8558,351.8558,351.8558,25,1,800,0.4663722,0.4644819
625,2461.454,351.8058,351.8058,351.8058,25,1,800,0.4593728,0.739335
626,2465.585,351.7558,351.7558,351.7558,25,1,800,0.4469307,0.4337522
627,2469.388,351.7058,351.7058,351.7058,25,1,800,0.3757766,0.7654182
628,2473.497,351.6559,351.6559,351.6559,25,1,800,0.27873,0.8176613
629,2477.733,351.6059,351.6059,351.6059,25,1,800,0.2946534,0.7522874
630,2481.716,351.5559,351.5559,351.5559,25,1,800,0.3619044,0.8902149
631,2485.981,351.5059,351.5059,351.5059,25,1,800,0.456684,0.8740223
632,2489.94,351.4559,351.4559,351.4559,25,1,800,0.4290008,1.107985
633,2494.057,351.406,351.406,351.406,25,1,800,0.3585607,0.9125018
634,2498.077,351.356,351.356,351.356,25,1,800,0.4493824,0.7969291
635,2502.012,351.3061,351.3061,351.3061,25,1,800,0.4107101,0.9844377
636,2506.269,351.2561,351.2561,351.2561,25,1,800,0.4098518,0.781687
637,2510.179,351.2062,351.2062,351.2062,25,1,800,0.406353,0.9591064
638,2514.021,351.1562,351.1562,351.1562,25,1,800,0.3493756,0.9418128
639,2517.905,351.1063,351.1063,351.1063,25,1,800,0.3678328,0.8593246
640,2521.915,351.0564,351.0564,351.0564,25,1,800,0.3916907,0.8477104
641,2525.996,351.0064,351.0064,351.0064,25,1,800,0.3851403,0.3645543
642,2529.945,350.9565,350.9565,350.9565,25,1,800,0.3577336,0.9495686
643,2534.132,350.9066,350.9066,350.9066,25,1,800,0.4290032,0.8711077
644,2538.382,350.8567,350.8567,350.8567,25,1,800,0.4477377,0.9197619
645,2542.352,350.8068,350.8068,350.8068,25,1,800,0.4392159,0.5849938
646,2546.419,350.7569,350.7569,350.7569,25,1,800,0.4788133,0.8293654
647,2550.577,350.707,350.707,350.707,25,1,800,0.4015263,1.256774
648,2554.623,350.6571,350.6571,350.6571,25,1,800,0.4143167,0.8994902
649,2558.927,350.6072,350.6072,350.6072,25,1,800,0.4534732,1.158211
650,2562.934,350.5573,350.5573,350.5573,25,1,800,0.345088,0.7628176
651,2567.368,350.5074,350.5074,350.5074,25,1,800,0.4150305,0.7692481
652,2571.504,350.4576,350.4576,350.4576,25,1,800,0.4807805,0.6944095
653,2575.576,350.4077,350.4077,350.4077,25,1,800,0.4168114,0.9619786
654,2580.054,350.3578,350.3578,350.3578,25,1,800,0.352276,0.8800275
655,2583.941,350.308,350.308,350.308,25,1,800,0.4652958,0.7520878
656,2588.167,350.2581,350.2581,350.2581,25,1,800,0.3459181,0.7297388
657,2592.006,350.2083,350.2083,350.2083,25,1,800,0.3463023,0.6216844
658,2596.359,350.1584,350.1584,350.1584,25,1,800,0.4032162,0.4410326
659,2600.602,350.1086,350.1086,350.1086,25,1,800,0.3122166,0.5283595
660,2604.455,350.0587,350.0587,350.0587,25,1,800,0.4161648,1.098952
661,2608.216,350.0089,350.0089,350.0089,25,1,800,0.4886472,0.8167528
662,2611.925,349.9591,349.9591,349.9591,25,1,800,0.4231292,0.9806627
663,2615.795,349.9092,349.9092,349.9092,25,1,800,0.4274211,0.5943969
664,2619.722,349.8594,349.8594,349.8594,25,1,800,0.4954063,0.4713568
665,2623.489,349.8096,349.8096,349.8096,25,1,800,0.4052093,0.7170112
666,2627.295,349.7598,349.7598,349.7598,25,1,800,0.340107,0.9375638
667,2631.068,349.71,349.71,349.71,25,1,800,0.4700518,0.8739804
668,2634.993,349.6602,349.6602,349.6602,25,1,800,0.3914657,0.4878048
669,2638.789,349.6104,349.6104,349.6104,25,1,800,0.3849723,0.4964011
670,2642.513,349.5606,349.5606,349.5606,25,1,800,0.4386722,0.7023067
671,2646.483,349.5109,349.5109,349.5109,25,1,800,0.4436371,0.9313917
672,2650.662,349.4611,349.4611,349.4611,25,1,800,0.3363205,0.7799656
673,2654.61,349.4113,349.4113,349.4113,25,1,800,0.2866229,0.9626796
674,2658.733,349.3615,349.3615,349.3615,25,1,800,0.3713043,1.084514
675,2662.596,349.3118,349.3118,349.3118,25,1,800,0.3780012,0.807593
676,2666.478,349.262,349.262,349.262,25,1,800,0.3766124,0.8423653
677,2670.793,349.2122,349.2122,349.2122,25,1,800,0.4391104,0.5337021
678,2674.929,349.1625,349.1625,349.1625,25,1,800,0.4028611,0.6387185
679,2678.909,349.1128,349.1128,349.1128,25,1,800,0.4644839,0.9813603
680,2683.224,349.063,349.063,349.063,25,1,800,0.331049,0.9657607
681,2687.263,349.0133,349.0133,349.0133,25,1,800,0.4439843,1.106981
682,2691.328,348.9636,348.9636,348.9636,25,1,800,0.4226388,0.4787956
683,2695.224,348.9138,348.9138,348.9138,25,1,800,0.3690253,0.7701395
684,2699.055,348.8641,348.8641,348.8641,25,1,800,0.4080843,0.9734074
685,2702.871,348.8144,348.8144,348.8144,25,1,800,0.432148,0.730576
686,2706.643,348.7647,348.7647,348.7647,25,1,800,0.2754854,0.7152524
687,2710.383,348.715,348.715,348.715,25,1,800,0.3971238,1.106617
688,2714.31,348.6653,348.6653,348.6653,25,1,800,0.3219984,0.9668817
689,2718.163,348.6156,348.6156,348.6156,25,1,800,0.3793907,0.7422575
690,2722.164,348.5659,348.5659,348.5659,25,1,800,0.4211416,1.306311
691,2726.004,348.5162,348.5162,348.5162,25,1,800,0.3788816,0.5748729
692,2729.781,348.4665,348.4665,348.4665,25,1,800,0.3589762,0.9324214
693,2733.913,348.4168,348.4168,348.4168,25,1,800,0.3577172,0.647292
694,2737.717,348.3672,348.3672,348.3672,25,1,800,0.3754274,0.3476308
695,2742.082,348.3175,348.3175,348.3175,25,1,800,0.3562497,0.8339855
